103,Новые Чути,4,Погода_в_Новых_Чути,54.066666666667,53.333333333333,51918
105,Поповка,4,"Погода_в_Поповке,_Бавлинский_район",54.183333333333,53.233333333333,132961
106,Потапово-Тумбарла,4,Погода_в_Потапово-Тумбарле,54.366666666667,53.183333333333,51781
107,Салихово,4,"Погода_в_Салихово,_Татарстан",54.1,53.3,51919
108,Старые Чути,4,Погода_в_Старых_Чути,54.45,53.4,167878
109,Татарская Тумбарла,4,Погода_в_Татарской_Тумбарле,54.316666666667,53.283333333333,51923
110,Татарский Кандыз,4,Погода_в_Татарском_Кандызе,54.116666666667,53.116666666667,8053
111,Ташлы,4,"Погода_в_Ташлах,_Татарстан",54.483333333333,53.233333333333,167876
112,Уба,4,"Погода_в_Убе,_Россия",54.5,53.4,167879
114,Хансверкино,4,Погода_в_Хансверкино,54.05,53.366666666667,167881
115,Шалты,4,Погода_в_Новых_Шалтах,54.1,53.433333333333,6075
116,Амикеево,5,Погода_в_Амикеево,55.366666666667,53.7,51814
117,Баланны,5,Погода_в_Баланнах,55.183333333333,53.033333333333,52131
118,Баюково,5,Погода_в_Баюково,55.216666666667,53.583333333333,50545
121,Варяш-Баш,5,Погода_в_Варяш-Баш,55.366666666667,53.266666666667,51811
122,Верхний Табын,5,Погода_в_Верхнем_Табыне,55.35,53,51810
123,Горбуновка,5,"Погода_в_Горбуновке,_Татарстан",55.266666666667,53.483333333333,168237
124,Елгабаш,5,Погода_в_Елгабаше,55.416666666667,53.383333333333,168245
125,Игенче,5,"Погода_в_Игенче,_Татарстан",54.616666666667,53.333333333333,168249
127,Каен-Саз,5,Погода_в_Каене-Сазе,55.433333333333,53.233333333333,168240
128,Кряш-Шуран,5,Погода_в_Кряш-Шуране,55.433333333333,53.15,51812
129,Кубяково,5,"Погода_в_Кубяково,_Татарстан",55.333333333333,53.566666666667,168247
130,Мари-Буляр,5,Погода_в_Мари-Буляре,55.416666666667,53.483333333333,168238
131,Мелля-Тамак,5,Погода_в_Мелля-Тамаке,55.316666666667,53.1,52135
133,Михайловка,5,"Погода_в_Михайловке,_Муслюмовский_район",55.233333333333,52.933333333333,52161
134,Муслюмово,5,"Погода_в_Муслюмово,_Муслюмовский_район",55.3,53.2,5545
136,Нижний Табын,5,Погода_в_Нижнем_Табыне,55.366666666667,53.033333333333,50551
600,Юлук,13,Погода_в_Юлуке,52.516666666667,57.783333333333,36899
137,Новое Саитово,5,Погода_в_Новом_Саитово,55.4,53.516666666667,168239
138,Новые Усы,5,Погода_в_Новых_Усах,55.283333333333,53.35,52133
140,Приют-Шуран,5,Погода_в_Приюте-Шуране,55.433333333333,53.133333333333,168241
141,Русский Шуган,5,Погода_в_Русском_Шугане,55.2,53.2,52130
142,Салауз-Мухан,5,Погода_в_Салаузе-Мухане,55.266666666667,53.25,168243
143,Семяково,5,Погода_в_Семяково,55.416666666667,53.483333333333,52138
144,Сикия,5,Погода_в_Сикии,55.45,53.666666666667,52113
1646,Октябрьский,35,"Погода_в_Октябрьском,_Иглинский_район",54.9,56.95,165484
148,Татарское Булярово,5,Погода_в_Татарском_Булярово,55.433333333333,53.566666666667,50550
149,Ташлияр,5,Погода_в_Ташлияре,55.25,52.933333333333,168250
150,Тогашево,5,Погода_в_Тогашево,55.383333333333,53.033333333333,52136
152,Туруш,5,Погода_в_Туруше,55.366666666667,53.416666666667,168246
154,Шуганка,5,Погода_в_Шуганке,55.166666666667,53.1,168236
155,Абсалямово,6,"Погода_в_Абсалямово,_Татарстан",54.566666666667,53.416666666667,50631
156,Акбаш,6,"Погода_в_Акбаше,_Ютазинский_район",54.533333333333,53.233333333333,51930
157,Алабакуль,6,Погода_в_Алабакуле,54.5,53.35,168377
158,Байряка,6,Погода_в_Байряке,54.716666666667,53.4,1295
159,Байряки-Тамак,6,Погода_в_Байряках-Тамаке,54.733333333333,53.466666666667,50632
160,Дым-Тамак,6,Погода_в_Дым-Тамаке,54.533333333333,53.35,51782
162,Кряш-Буляк,6,Погода_в_Кряше-Буляке,54.7,53.566666666667,168375
163,Малиновка,6,"Погода_в_Малиновке,_Татарстан",54.633333333333,53.133333333333,168382
164,Малые Уруссу,6,Погода_в_Малых_Уруссу,54.633333333333,53.366666666667,50633
166,Подгорный,6,"Погода_в_Подгорном,_Ютазинский_район",54.183333333333,53.233333333333,168376
167,Старые Уруссу,6,Погода_в_Старых_Уруссу,54.6,53.4,50634
168,Старый Каразерик,6,Погода_в_Старом_Каразерике,54.766666666667,53.6,51783
169,Урал,6,"Погода_в_Урале,_Татарстан",54.683333333333,53.133333333333,168380
170,Уруссу,6,Погода_в_Уруссу,54.6,53.45,8509
171,Ютаза,6,Погода_в_Ютазе,54.583333333333,53.266666666667,9398
172,Яссы-Тугай,6,Погода_в_Яссах-Тугае,54.583333333333,53.333333333333,168379
216,Абдулгазино,7,Погода_в_Абдулгазино,53.333333333333,58.25,37024
219,Альмухаметово (д.),7,Погода_в_Альмухаметово_(д.),53.016666666667,58.766666666667,164843
220,Альмухаметово (п.ст.),7,Погода_в_Альмухаметово_(п.ст.),53.016666666667,58.683333333333,37002
221,Амангельдино,7,"Погода_в_Амангильдино,_Абзелиловский_район",53.35,58.316666666667,37025
222,Аскарово,7,"Погода_в_Аскарово,_Абзелиловский_район",53.333333333333,58.516666666667,36801
223,Аслаево,7,"Погода_в_Аслаево,_Абзелиловский_район",53.85,58.816666666667,37113
224,Аумышево,7,Погода_в_Аумышево,53.533333333333,58.683333333333,164874
226,Аюсазово,7,Погода_в_Аюсазово,53.583333333333,58.716666666667,164872
227,Баимово,7,"Погода_в_Баимово,_Абзелиловский_район",53.733333333333,58.85,37110
228,Банное,7,"Погода_в_Банном,_Башкортостан",53.583333333333,58.6,141399
229,Биккулово,7,"Погода_в_Биккулово,_Абзелиловский_район",53.65,58.7,164869
230,Большегабдиново,7,Погода_в_Большегабдиново,53.75,58.816666666667,164852
231,Борисово,7,"Погода_в_Борисово,_Башкортостан",53.266666666667,58.783333333333,164860
232,Булатово,7,"Погода_в_Булатово,_Башкортостан",53.05,58.666666666667,164844
235,Гусево,7,"Погода_в_Гусево,_Башкортостан",53.266666666667,58.75,37006
236,Давлетово,7,"Погода_в_Давлетово,_Абзелиловский_район",53.35,58.666666666667,37008
237,Давлетшино,7,Погода_в_Давлетшино,53.2,58.633333333333,164866
238,Даутово,7,"Погода_в_Даутово,_Башкортостан",53.366666666667,58.516666666667,164850
239,Елимбетово,7,"Погода_в_Елимбетово,_Абзелиловский_район",53.516666666667,58.65,164875
240,Еникеево,7,"Погода_в_Еникеево,_Башкортостан",53.766666666667,58.783333333333,164853
241,Идяш-Кускарово,7,Погода_в_Идяше-Кускарово,53.233333333333,58.5,164861
243,Искужино,7,"Погода_в_Искужино,_Абзелиловский_район",53.183333333333,58.433333333333,164867
244,Ишбулдино,7,Погода_в_Ишбулдино,53.066666666667,58.6,37003
245,Ишкильдино,7,Погода_в_Ишкильдино,53.433333333333,58.283333333333,37026
246,Ишкулово,7,Погода_в_Ишкулово,53.166666666667,58.55,37014
247,Казмашево,7,Погода_в_Казмашево,53.316666666667,58.316666666667,37023
249,Кирдасово,7,Погода_в_Кирдасово,53.233333333333,58.266666666667,37017
250,Кужаново,7,Погода_в_Кужаново,53.45,58.583333333333,164876
251,Кулукасово,7,Погода_в_Кулукасово,53.283333333333,58.433333333333,164851
252,Кусимово,7,Погода_в_Кусимово,53.583333333333,58.566666666667,13655
254,Кушеево,7,Погода_в_Кушеево,53.35,58.633333333333,164862
255,Майгашта,7,Погода_в_Майгаште,53.533333333333,58.216666666667,37116
257,Михайловка,7,"Погода_в_Михайловке,_Абзелиловский_район",53.45,58.716666666667,37009
147,Суекеево,5,Погода_в_Суекеево,55.35,53.683333333333,168244
1746,Васильевка,37,"Погода_в_Васильевке,_Ишимбайский_район",53.633333333333,56.483333333333,37156
260,Ниязгулово,7,"Погода_в_Ниязгулово,_Абзелиловский_район",53.7,58.733333333333,37109
261,Новобалапаново,7,Погода_в_Новобалапаново,53.75,58.75,164854
262,Покровка,7,"Погода_в_Покровке,_Абзелиловский_район",53.616666666667,58.816666666667,164865
263,Равилово,7,Погода_в_Равилово,53.216666666667,58.516666666667,37015
265,Рыскужино,7,Погода_в_Рыскужино,53.316666666667,58.35,164849
266,Салаватово,7,Погода_в_Салаватово,53.466666666667,58.583333333333,37012
267,Самарское,7,"Погода_в_Самарском,_Абзелиловский_район",53.516666666667,58.733333333333,164877
268,Северный,7,"Погода_в_Северном,_Башкортостан",53.133333333333,58.783333333333,164846
271,Старобалапаново,7,Погода_в_Старобалапаново,53.7,58.8,164856
272,Сухое Озеро,7,"Погода_в_Сухом_Озере,_Башкортостан",53.15,58.866666666667,164847
273,Таксырово,7,Погода_в_Таксырово,53.233333333333,58.666666666667,37005
274,Тал-Кускарово,7,Погода_в_Тал-Кускарово,53.25,58.466666666667,37016
275,Ташбулатово,7,Погода_в_Ташбулатово,53.616666666667,58.716666666667,4616
276,Таштимерово,7,Погода_в_Таштимерово,53.466666666667,58.683333333333,37011
278,Тепяново,7,Погода_в_Тепяново,53.133333333333,58.55,164868
279,Туишево,7,Погода_в_Туишево,53.716666666667,58.833333333333,164857
280,Тупаково,7,Погода_в_Тупаково,53.433333333333,58.666666666667,37010
281,Улянды,7,Погода_в_Уляндах,53.65,58.8,164871
282,Уральский,7,"Погода_в_Уральском,_Башкортостан",53.033333333333,58.966666666667,164848
283,Утяганово,7,"Погода_в_Утяганово,_Абзелиловский_район",53.4,58.333333333333,38105
284,Халилово,7,"Погода_в_Халилово,_Башкортостан",53.05,58.566666666667,37013
285,Хамитово,7,Погода_в_Хамитово,53.5,57.983333333333,37117
286,Хусаиново,7,"Погода_в_Хусаиново,_Абзелиловский_район",53.083333333333,58.433333333333,164880
287,Целинный,7,"Погода_в_Целинном,_Абзелиловский_район",53.033333333333,58.733333333333,37001
289,Юлдашево,7,"Погода_в_Юлдашево,_Абзелиловский_район",53.283333333333,58.6,37007
290,Яйкарово,7,Погода_в_Яйкарово,53.8,58.866666666667,164858
291,Янги-Аул,7,"Погода_в_Янги-Ауле,_Абзелиловский_район",53.316666666667,58.683333333333,164864
292,Агидель,8,Погода_в_Агидели,55.9,53.933333333333,10060
294,Адамовка,9,"Погода_в_Адамовке,_Башкортостан",54.133333333333,54.65,164912
295,Айдагулово,9,Погода_в_Айдагулово,53.866666666667,54.65,164908
297,Акберда,9,Погода_в_Акберде,54.066666666667,55.016666666667,164894
298,Аксеново,9,"Погода_в_Аксеново,_Башкортостан",53.916666666667,54.616666666667,939
299,Алдарово,9,Погода_в_Алдарово,53.833333333333,54.8,164909
300,Александровка,9,"Погода_в_Александровке,_Альшеевский_район",53.8,54.016666666667,164910
301,Андриановка,9,"Погода_в_Андриановке,_Башкортостан",53.95,54.566666666667,164898
302,Байдаковка,9,Погода_в_Байдаковке,53.95,55.35,37200
303,Балкан,9,Погода_в_Балкане,53.966666666667,55.266666666667,164881
305,Бугульминка,9,Погода_в_Бугульминке,53.85,54.516666666667,164887
306,Верхнее Аврюзово,9,Погода_в_Верхнем_Аврюзово,53.95,54.833333333333,164907
307,Воздвиженка,9,"Погода_в_Воздвиженке,_Альшеевский_район",53.883333333333,54.516666666667,37224
308,Гайниямак,9,Погода_в_Гайниямаке,53.8,54.6,37223
310,Игенче,9,"Погода_в_Игенче,_Альшеевский_район",53.866666666667,54.716666666667,164882
311,Идрисово,9,"Погода_в_Идрисово,_Альшеевский_район",54.016666666667,54.866666666667,37441
312,Ирик,9,Погода_в_Ирике,54.633333333333,55.366666666667,164911
313,Иршат,9,Погода_в_Иршате,53.833333333333,54.55,164893
314,Казанка,9,"Погода_в_Казанке,_Альшеевский_район",54.133333333333,54.816666666667,37444
315,Кайраклы,9,Погода_в_Кайраклах,53.933333333333,54.533333333333,37226
316,Каран,9,"Погода_в_Каране,_Альшеевский_район",54.316666666667,54.983333333333,164916
317,Кармышево,9,Погода_в_Кармышево,54.016666666667,54.983333333333,44449
319,Колонка,9,"Погода_в_Колонке,_Башкортостан",54.05,54.7,164917
321,Кункас,9,Погода_в_Кункасе,53.816666666667,54.966666666667,164913
322,Кызыл Юл,9,Погода_в_Кызыле_Юле,53.866666666667,54.916666666667,164914
323,Малоаккулаево,9,Погода_в_Малоаккулаево,54.116666666667,54.966666666667,164896
324,Мендяново,9,Погода_в_Мендяново,53.916666666667,54.766666666667,37212
259,Нижнее Абдряшево,7,Погода_в_Нижнем_Абдряшево,52.933333333333,58.766666666667,164845
328,Нигматуллино,9,Погода_в_Нигматуллино,54,55.366666666667,38064
329,Нижнее Аврюзово,9,Погода_в_Нижнем_Аврюзово,53.916666666667,54.9,37211
330,Никифарово,9,Погода_в_Никифарово,53.833333333333,54.7,37213
333,Новосепяшево,9,Погода_в_Новосепяшево,54.066666666667,55.033333333333,37402
334,Новый Кипчак,9,Погода_в_Новом_Кипчаке,53.883333333333,55.1,164903
335,Орловка,9,"Погода_в_Орловке,_Альшеевский_район",53.916666666667,54.433333333333,164905
336,Осоргино,9,"Погода_в_Осоргино,_Альшеевский_район",53.9,54.483333333333,164888
337,Отрада,9,"Погода_в_Отраде,_Башкортостан",53.966666666667,55.116666666667,164904
338,Писаревка,9,"Погода_в_Писаревке,_Башкортостан",53.766666666667,55.183333333333,164906
340,Самодуровка,9,"Погода_в_Самодуровке,_Башкортостан",53.9,54.533333333333,164889
341,Сараево,9,"Погода_в_Сараево,_Башкортостан",54.066666666667,54.633333333333,37442
342,Сарышево,9,"Погода_в_Сарышево,_Альшеевский_район",53.9,55.05,164915
343,Слак,9,"Погода_в_Слаке,_Альшеевский_район",53.966666666667,54.716666666667,37225
344,Степановка,9,"Погода_в_Степановке,_Альшеевский_район",54.016666666667,54.566666666667,164890
346,Ташкичу,9,"Погода_в_Ташкичу,_Башкортостан",54.05,54.8,164918
347,Ташлы,9,"Погода_в_Ташлах,_Башкортостан",54.166666666667,54.7,37445
348,Трунтаишево,9,Погода_в_Трунтаишево,54.1,54.75,37443
349,Уваровка,9,"Погода_в_Уваровке,_Альшеевский_район",53.983333333333,54.866666666667,164901
350,Уразметово,9,Погода_в_Уразметово,53.833333333333,55.4,37198
351,Урняк,9,"Погода_в_Урняке,_Альшеевский_район",54.166666666667,54.75,164897
352,Ханжарово,9,Погода_в_Ханжарово,53.95,54.6,164899
353,Чебенли,9,Погода_в_Чебенли,53.866666666667,55.016666666667,37214
355,Чураево,9,"Погода_в_Чураево,_Альшеевский_район",54,55.05,164902
356,Чуракаево,9,"Погода_в_Чуракаево,_Башкортостан",54.016666666667,54.766666666667,44451
357,Шафраново,9,"Погода_в_Шафраново,_Башкортостан",53.983333333333,54.783333333333,79890
358,Абзаново,10,"Погода_в_Абзаново,_Архангельский_район",54.466666666667,56.666666666667,44452
359,Азово,10,"Погода_в_Азово,_Башкортостан",54.45,57.1,13552
361,Андреевка,10,"Погода_в_Андреевке,_Архангельский_район",54.3,56.583333333333,164932
363,Бакалдинское,10,Погода_в_Бакалдинском,54.433333333333,56.916666666667,37318
364,Березовка,10,"Погода_в_Березовке,_Архангельский_район",54.45,56.516666666667,164923
366,Валентиновка,10,"Погода_в_Валентиновке,_Башкортостан",54.533333333333,56.883333333333,37326
367,Верхние Ирныкши,10,Погода_в_Верхних_Ирныкшах,54.416666666667,56.633333333333,164919
368,Верхние Лемезы,10,Погода_в_Верхних_Лемезах,54.616666666667,57.2,37302
369,Горный,10,"Погода_в_Горном,_Архангельский_район",54.316666666667,56.816666666667,164920
370,Заитово,10,"Погода_в_Заитово,_Архангельский_район",54.3,56.716666666667,37316
371,Ирныкши,10,Погода_в_Ирныкшах,54.433333333333,56.566666666667,37322
372,Казанка,10,"Погода_в_Казанке,_Архангельский_район",54.516666666667,56.85,37325
374,Кизги,10,Погода_в_Кизгах,54.416666666667,57.116666666667,37300
375,Князево,10,"Погода_в_Князево,_Башкортостан",54.783333333333,56.233333333333,164924
376,Красный Зилим,10,Погода_в_Красном_Зилиме,54.316666666667,56.616666666667,13553
377,Кумурлы,10,Погода_в_Кумурлы,54.5,56.583333333333,37323
378,Кысынды,10,Погода_в_Кысындах,54.333333333333,56.683333333333,164925
379,Лагутовка,10,Погода_в_Лагутовке,54.6,56.933333333333,164922
380,Магаш,10,Погода_в_Магаше,54.283333333333,56.633333333333,164926
382,Михайловка,10,"Погода_в_Михайловке,_Архангельский_район",54.616666666667,57.083333333333,37304
383,Муллакаево,10,"Погода_в_Муллакаево,_Архангельский_район",54.366666666667,56.85,37317
384,Николаевка,10,"Погода_в_Николаевке,_Архангельский_район",54.333333333333,56.516666666667,164934
385,Новые Сарты,10,Погода_в_Новых_Сартах,54.5,56.666666666667,164930
386,Орловка,10,"Погода_в_Орловке,_Архангельский_район",54.333333333333,56.583333333333,44453
387,Родинский,10,"Погода_в_Родинском,_Башкортостан",54.416666666667,57.066666666667,164921
388,Сагитово,10,"Погода_в_Сагитово,_Архангельский_район",54.6,56.783333333333,164927
389,Тавакачево,10,Погода_в_Тавакачево,54.466666666667,56.75,37321
390,Тереклы,10,Погода_в_Тереклы,54.416666666667,56.95,37319
327,Нефорощанка,9,Погода_в_Нефорощанке,53.966666666667,55.45,164886
1769,Макарово,37,"Погода_в_Макарово,_Башкортостан",53.65,56.6,37143
394,Усаклы,10,Погода_в_Усаклах,54.366666666667,57.083333333333,37299
395,Успенка,10,"Погода_в_Успенке,_Архангельский_район",54.616666666667,56.7,37328
396,Шакировка,10,Погода_в_Шакировке,54.616666666667,56.766666666667,37327
398,Авадай,11,Погода_в_Авадае,56.133333333333,56.683333333333,164950
399,Амирово,11,"Погода_в_Амирово,_Аскинский_район",56.033333333333,56.966666666667,37963
400,Арбашево,11,Погода_в_Арбашево,55.95,56.366666666667,37671
401,Аскино,11,Погода_в_Аскино,56.083333333333,56.583333333333,1196
402,Базанчатово,11,Погода_в_Базанчатово,56.35,56.416666666667,37968
404,Башкортостан,11,Погода_в_Башкортостане,56.25,56.25,164940
405,Бильгиш,11,Погода_в_Бильгише,56,56.916666666667,37961
407,Ваш-Язы,11,Погода_в_Ваше-Язах,56.3,56.466666666667,164952
409,Гумбино,11,Погода_в_Гумбино,56,57.05,37609
410,Давлятовка,11,Погода_в_Давлятовке,56.083333333333,56.4,164946
411,Дульцевка,11,Погода_в_Дульцевке,56.083333333333,56.983333333333,164964
412,Евбуляк,11,Погода_в_Евбуляке,55.983333333333,56.516666666667,37669
413,Ерма-Елань,11,Погода_в_Ерме-Елани,56.133333333333,56.4,164959
414,Камашады,11,Погода_в_Камашадах,56.1,57.15,164961
415,Карткисяк,11,Погода_в_Карткисяке,55.95,56.6,37629
416,Кашкино,11,"Погода_в_Кашкино,_Башкортостан",56.016666666667,57,37962
417,Каюмово,11,Погода_в_Каюмово,56.366666666667,56.516666666667,164936
419,Ключевой Лог,11,Погода_в_Ключевом_Логу,56.183333333333,57.266666666667,37973
420,Ключи,11,"Погода_в_Ключах,_Аскинский_район",55.983333333333,56.383333333333,37670
421,Кубиязы,11,Погода_в_Кубиязах,56.1,56.75,38024
422,Кунгак,11,Погода_в_Кунгаке,56.216666666667,57.316666666667,37972
424,Куяштыр,11,Погода_в_Куяштыре,56.016666666667,56.583333333333,37959
425,Кшлау-Елга,11,Погода_в_Кшлау-Елге,56.283333333333,56.366666666667,37997
426,Матала,11,Погода_в_Матале,56.05,56.783333333333,37960
428,Мута-Елга,11,Погода_в_Муте-Елге,56.216666666667,56.333333333333,164953
429,Новая Бурма,11,Погода_в_Новой_Бурме,56.15,56.683333333333,37965
430,Новая Кара,11,Погода_в_Новой_Каре,56.133333333333,56.25,164942
431,Новокочкильдино,11,Погода_в_Новокочкильдино,56.083333333333,56.866666666667,164962
432,Новые Казанчи,11,Погода_в_Новых_Казанчах,56.283333333333,56.283333333333,37971
434,Новый Суюш,11,Погода_в_Новом_Суюше,56.016666666667,56.983333333333,164945
435,Ольховый Ключ,11,Погода_в_Ольховом_Ключе,56.116666666667,56.333333333333,164947
437,Старая Кара,11,Погода_в_Старой_Каре,56.133333333333,56.216666666667,164943
438,Старокочкильдино,11,Погода_в_Старокочкильдино,56.083333333333,56.85,164963
439,Старые Казанчи,11,Погода_в_Старых_Казанчах,56.2,56.233333333333,37969
440,Старый Мутабаш,11,Погода_в_Старом_Мутабаше,56.216666666667,56.283333333333,37970
441,Степановка,11,"Погода_в_Степановке,_Аскинский_район",56,56.283333333333,164949
442,Султанай,11,"Погода_в_Султанае,_Башкортостан",56.033333333333,56.483333333333,37957
444,Талог,11,"Погода_в_Талоге,_Россия",56.25,56.616666666667,164939
445,Тульгузбаш,11,Погода_в_Тульгузбаше,56.233333333333,56.483333333333,37967
446,Тупралы,11,Погода_в_Тупралах,56.25,56.3,164955
447,Тюйск,11,Погода_в_Тюйске,56.266666666667,56.616666666667,36798
448,Улу-Елга,11,"Погода_в_Улу-Елге,_Аскинский_район",56.35,56.366666666667,164937
449,Упканкуль,11,Погода_в_Упканкуле,55.933333333333,56.5,37668
